fuelType,rating,renterTripsTaken,reviewCount,city,state,owner_id,dailyRate,make,model,type,year
GASOLINE,5,34,31,Salt Lake City,UT,4425885,75,Toyota,Tundra,truck,2018
GASOLINE,5,42,42,Bountiful,UT,1792640,49,Toyota,Sienna,minivan,2008
GASOLINE,5,5,4,Park City,UT,14903235,103,Lexus,GX 460,suv,2017
GASOLINE,5,22,18,Riverton,UT,5575852,75,Infiniti,QX60,suv,2015
GASOLINE,5,5,5,South Jordan,UT,1985680,140,Audi,RS 5,car,2013
GASOLINE,5,9,7,Salt Lake City,UT,4325673,79,Audi,Q7,suv,2015
GASOLINE,5,3,3,Springville,UT,3084401,66,Ford,F-150,truck,2016
GASOLINE,5,1,1,Orem,UT,2450744,109,Chevrolet,Suburban,suv,2017
GASOLINE,4.93,15,15,American Fork,UT,4395586,59,Jeep,Wrangler,suv,2014
ELECTRIC,5,4,3,Salt Lake City,UT,5101775,170,Tesla,Model Y,suv,2020
ELECTRIC,5,11,9,Park City,UT,5348628,130,Tesla,Model 3,car,2018
ELECTRIC,5,3,2,Eagle Mountain,UT,397761,150,Tesla,Model Y,suv,2020
GASOLINE,5,4,4,Salt Lake City,UT,10648568,74,Toyota,Highlander,suv,2017
GASOLINE,5,20,17,Bountiful,UT,1792640,64,Kia,Sedona,minivan,2016
GASOLINE,5,63,57,Alpine,UT,7791670,86,Jeep,Wrangler,suv,2018
GASOLINE,5,7,7,Salt Lake City,UT,10648568,36,Subaru,Legacy,car,2012
GASOLINE,4.91,40,35,Midvale,UT,3270775,45,Honda,Odyssey,minivan,2009
GASOLINE,5,8,8,Orem,UT,2450744,66,Ford,Explorer,suv,2017
ELECTRIC,5,9,9,Murray,UT,11681346,94,Tesla,Model 3,car,2019
GASOLINE,5,18,17,American Fork,UT,4395586,59,Jeep,Wrangler,suv,2014
GASOLINE,4.92,45,39,Lehi,UT,7507434,65,Kia,Sedona,minivan,2016
GASOLINE,4.95,43,37,Salt Lake City,UT,10328194,56,Honda,Pilot,suv,2007
GASOLINE,5,2,1,Lehi,UT,8538138,145,Land Rover,Range Rover Sport,suv,2014
GASOLINE,5,19,16,Sandy,UT,9673004,78,Jeep,Wrangler,suv,2016
GASOLINE,5,6,4,Grantsville,UT,4426010,108,Chevrolet,Suburban,suv,2016
ELECTRIC,,0,0,Kaysville,UT,11024369,179,Tesla,Model 3,car,2020
GASOLINE,5,5,5,Orem,UT,2450744,57,Dodge,Grand Caravan,minivan,2018
ELECTRIC,4.9,12,10,Orem,UT,11465849,150,Tesla,Model 3,car,2017
GASOLINE,5,7,7,Lehi,UT,14846356,24,Nissan,Versa,car,2015
GASOLINE,5,10,10,Orem,UT,2450744,52,Kia,Sorento,suv,2018
GASOLINE,5,1,1,Orem,UT,2450744,34,Dodge,Dart,car,2015
GASOLINE,5,36,24,South Jordan,UT,8416877,45,Subaru,Outback,suv,2014
GASOLINE,5,8,6,Salt Lake City,UT,4425885,68,GMC,Sierra 1500,truck,2017
GASOLINE,,0,0,Herriman,UT,2789802,71,BMW,3 Series,car,2016
GASOLINE,5,26,24,Salt Lake City,UT,4425885,79,Jeep,Wrangler Unlimited,suv,2019
DIESEL,4.96,29,26,Millcreek,UT,9613626,42,Volkswagen,Jetta,car,2011
GASOLINE,4.95,43,38,Salt Lake City,UT,4325673,86,Jaguar,XE,car,2017
GASOLINE,4.94,61,53,South Salt Lake,UT,9875430,199,Chevrolet,Corvette Stingray,car,2014
DIESEL,5,2,1,Saratoga Springs,UT,15148559,85,Ford,F-150,truck,2018
GASOLINE,5,2,2,Salt Lake City,UT,4425885,55,Audi,A4,car,2015
GASOLINE,4.97,41,36,Lehi,UT,8863555,131,GMC,Yukon XL,suv,2015
GASOLINE,5,16,14,South Jordan,UT,8810918,84,Nissan,Armada,suv,2019
DIESEL,5,14,11,Salt Lake City,UT,13267500,158,Mercedes-Benz,Sprinter,van,2018
GASOLINE,5,11,8,Salt Lake City,UT,750786,59,Acura,TLX,car,2018
ELECTRIC,,0,0,Provo,UT,3016050,159,Tesla,Model 3,car,2020
GASOLINE,4.91,99,65,Orem,UT,3184754,79,Jeep,Wrangler,suv,2014
GASOLINE,5,16,14,Kaysville,UT,11024369,70,Ford,Explorer,suv,2017
GASOLINE,,1,0,Holladay,UT,7600386,100,Dodge,Durango,suv,2014
GASOLINE,5,3,2,Saratoga Springs,UT,5085897,65,Toyota,Sienna,minivan,2012
GASOLINE,4.97,43,38,Sandy,UT,7714710,35,Volkswagen,Rabbit,car,2009
GASOLINE,5,7,6,Salt Lake City,UT,1422171,80,Ford,Transit Van,van,2015
GASOLINE,4.89,9,9,Salt Lake City,UT,11271961,62,Nissan,Armada,suv,2012
GASOLINE,5,25,24,Farmington,UT,8739739,44,FIAT,500L,car,2014
GASOLINE,4.91,57,34,Orem,UT,3184754,79,Jeep,Wrangler,suv,2016
GASOLINE,5,3,1,Holladay,UT,2433991,110,Audi,Q7,suv,2015
GASOLINE,4.93,17,15,American Fork,UT,4395586,42,Ford,Escape,suv,2013
ELECTRIC,5,14,13,North Salt Lake,UT,14678809,84,Tesla,Model 3,car,2018
GASOLINE,5,2,1,South Jordan,UT,9957045,49,Subaru,Legacy,car,2017
GASOLINE,5,44,31,Salt Lake City,UT,8826367,48,Infiniti,Q50,car,2014
ELECTRIC,4.91,16,11,Lehi,UT,1098231,129,Tesla,Model X,suv,2016
GASOLINE,5,5,4,Salt Lake City,UT,11290059,87,Audi,A5 Sportback,car,2019
ELECTRIC,5,1,1,Woods Cross,UT,15346688,174,Tesla,Model 3,car,2020
DIESEL,5,11,10,Farmington,UT,11024369,130,Mercedes-benz,Sprinter,van,2019
GASOLINE,5,8,8,South Jordan,UT,8018380,124,GMC,Sierra 1500,truck,2019
GASOLINE,,1,0,South Jordan,UT,8018380,175,GMC,Yukon XL,suv,2019
GASOLINE,5,13,9,Holladay,UT,7600386,90,Toyota,Tacoma,truck,2011
GASOLINE,4.68,36,22,Orem,UT,3184754,79,Ford,F-150,truck,2016
GASOLINE,4.98,164,153,South Salt Lake,UT,1723833,45,Audi,A4,car,2012
GASOLINE,4.96,25,23,South Jordan,UT,8018380,95,Kia,Stinger,car,2019
GASOLINE,5,12,10,South Jordan,UT,8018380,149,GMC,Yukon XL,suv,2019
GASOLINE,4.92,16,13,South Jordan,UT,8018380,125,GMC,Sierra 1500,truck,2019
GASOLINE,5,11,9,Salt Lake City,UT,2574865,60,Hyundai,Santa Fe,suv,2019
GASOLINE,4.91,47,44,Salt Lake City,UT,6908829,107,Jeep,Grand Cherokee,suv,2014
GASOLINE,5,23,21,Lehi,UT,10255612,135,Ford,Transit Van,van,2015
GASOLINE,4.75,9,8,South Jordan,UT,8018380,175,GMC,Yukon XL,suv,2019
GASOLINE,4.94,18,17,Salt Lake City,UT,4851147,58,Jeep,Wrangler,suv,2017
GASOLINE,,1,0,Orem,UT,12033139,35,Jeep,Cherokee,suv,2015
GASOLINE,4.97,35,31,Salt Lake City,UT,7753218,95,Jeep,Cherokee,suv,2019
GASOLINE,5,4,4,Park City,UT,14323088,158,Lincoln,Navigator,suv,2018
GASOLINE,4.88,10,8,Lehi,UT,10833058,110,Jeep,Wrangler,suv,2016
GASOLINE,4.94,57,51,Salt Lake City,UT,10816234,48,Mercedes-Benz,GLK-Class,suv,2010
GASOLINE,4.81,59,37,Orem,UT,3184754,99,Chevrolet,Suburban,suv,2014
GASOLINE,5,6,4,Salt Lake City,UT,7098813,150,Lincoln,Navigator L,suv,2019
GASOLINE,4.91,12,11,Salt Lake City,UT,7553550,78,Lincoln,Navigator,suv,2014
GASOLINE,,0,0,South Jordan,UT,8810918,46,Nissan,Altima,car,2019
GASOLINE,5,11,10,American Fork,UT,13718476,90,Toyota,4Runner,suv,2017
GASOLINE,4.69,14,13,South Jordan,UT,8810918,46,Nissan,Rogue Sport,suv,2019
GASOLINE,5,21,18,Salt Lake City,UT,1853920,130,Land Rover,LR4,suv,2013
GASOLINE,4.75,9,8,South Jordan,UT,8810918,70,Nissan,Murano,suv,2019
GASOLINE,5,20,19,Murray,UT,8799678,72,Toyota,4Runner,suv,2014
GASOLINE,5,5,5,South Jordan,UT,8810918,45,Nissan,Altima,car,2019
GASOLINE,5,3,3,South Jordan,UT,8810918,45,Nissan,Altima,car,2019
GASOLINE,5,6,5,South Jordan,UT,1985680,100,Toyota,Tacoma,truck,2008
GASOLINE,5,3,2,Sandy,UT,14912430,57,Ford,Edge,suv,2017
GASOLINE,5,8,6,Murray,UT,6208109,64,Audi,Q5,suv,2012
GASOLINE,5,7,6,Provo,UT,15168470,42,MINI,Cooper,car,2008
GASOLINE,5,8,6,Salt Lake City,UT,14735028,76,Jeep,Wrangler,suv,2014
GASOLINE,5,10,10,Draper,UT,6257911,45,Hyundai,Santa Fe Sport,suv,2018
GASOLINE,5,14,9,Salt Lake City,UT,7553550,76,Ford,Explorer,suv,2018
GASOLINE,4.6,8,5,South Jordan,UT,8018380,72,Buick,Enclave,suv,2019
GASOLINE,5,12,12,South Jordan,UT,8018380,74,Buick,Enclave,suv,2019
GASOLINE,,0,0,Vineyard,UT,15797294,55,Subaru,Outback,suv,2016
GASOLINE,4.98,76,61,American Fork,UT,1395785,50,BMW,3 Series,car,2018
GASOLINE,5,2,2,South Jordan,UT,8810918,45,Nissan,Rogue,suv,2020
GASOLINE,,0,0,Herriman,UT,9232195,499,Nissan,GT-R,car,2012
GASOLINE,5,15,13,South Jordan,UT,8018380,74,GMC,Acadia,suv,2019
GASOLINE,5,5,4,South Jordan,UT,8810918,31,Nissan,Sentra,car,2019
GASOLINE,5,7,7,Clearfield,UT,1094703,100,Toyota,Sienna,minivan,2015
GASOLINE,4.95,24,22,North Salt Lake,UT,3624460,158,Land Rover,Range Rover Sport,suv,2012
GASOLINE,5,1,1,South Jordan,UT,8810918,55,Nissan,Rogue,suv,2019
GASOLINE,,0,0,Salt Lake City,UT,15567611,62,Toyota,RAV4,suv,2019
GASOLINE,5,13,11,South Jordan,UT,8018380,74,Kia,Sedona,minivan,2019
GASOLINE,4.94,24,16,South Jordan,UT,8018380,95,Kia,Telluride,suv,2020
GASOLINE,5,22,20,South Jordan,UT,8018380,59,GMC,Acadia,suv,2019
GASOLINE,4.92,16,13,Salt Lake City,UT,11852061,71,Toyota,Tacoma,truck,2014
GASOLINE,5,41,27,Sandy,UT,2815756,95,Chevrolet,Suburban,suv,2012
GASOLINE,5,1,1,West Jordan,UT,2003155,68,Toyota,Tundra,truck,2014
HYBRID,5,45,40,Bountiful,UT,4296228,38,Toyota,Prius,car,2012
GASOLINE,4,4,3,Herriman,UT,2789802,35,Volkswagen,Jetta,car,2019
GASOLINE,5,6,6,Lindon,UT,10968359,124,Jaguar,F-PACE,suv,2017
GASOLINE,5,21,18,South Jordan,UT,8018380,72,Kia,Sedona,minivan,2019
GASOLINE,5,25,24,South Jordan,UT,3187531,61,Toyota,RAV4,suv,2019
GASOLINE,4.96,57,45,Bountiful,UT,10946249,49,Jeep,Wrangler,suv,2012
ELECTRIC,,0,0,Kaysville,UT,6054447,204,Tesla,Model X,suv,2018
GASOLINE,5,7,6,North Salt Lake,UT,14678809,83,Jeep,Gladiator,truck,2020
GASOLINE,4.67,19,15,South Jordan,UT,8018380,75,Kia,Sedona,minivan,2019
GASOLINE,4.95,20,19,South Jordan,UT,8018380,69,GMC,Acadia,suv,2019
GASOLINE,4.8,16,15,South Jordan,UT,8018380,59,Kia,Sedona,minivan,2019
ELECTRIC,,0,0,Sandy,UT,4447674,54,Nissan,Leaf,car,2018
GASOLINE,4.88,10,8,American Fork,UT,1395785,40,Jeep,Patriot,suv,2015
GASOLINE,4.95,48,40,Farmington,UT,6464952,46,Subaru,Forester,suv,2014
GASOLINE,5,8,7,Salt Lake City,UT,3136558,66,Honda,Pilot,suv,2015
GASOLINE,5,6,4,Salt Lake City,UT,5558753,20,Chrysler,Sebring,car,2006
GASOLINE,4,1,1,South Jordan,UT,8810918,45,Nissan,Rogue,suv,2020
GASOLINE,5,14,13,West Jordan,UT,1933405,280,Polaris,Slingshot,car,2015
GASOLINE,,0,0,Vineyard,UT,15797294,50,Nissan,Frontier,truck,2011
GASOLINE,5,2,1,West Valley City,UT,8826367,45,Mazda,Mazda3,car,2019
GASOLINE,,0,0,Saratoga Springs,UT,14359809,62,Mercedes-Benz,CLA-Class,car,2016
GASOLINE,4.89,67,53,North Salt Lake,UT,3624460,86,Porsche,Cayenne,suv,2009
GASOLINE,4.97,48,38,Orem,UT,1126176,45,Honda,Accord,car,2016
GASOLINE,5,2,2,South Jordan,UT,15573396,65,Ford,F-150,truck,2018
GASOLINE,4.25,6,4,Millcreek,UT,4036216,80,Volkswagen,Eos,car,2012
GASOLINE,5,1,1,Eden,UT,939129,90,Ford,F-150,truck,2016
GASOLINE,5,10,8,Eden,UT,939129,95,Toyota,4Runner,suv,2012
GASOLINE,5,55,50,Salt Lake City,UT,4389601,80,Genesis,G80,car,2017
GASOLINE,5,20,14,Bountiful,UT,4920748,225,Ram,Promaster Cargo Van,van,2018
GASOLINE,5,40,37,Bountiful,UT,10946249,49,Toyota,Tundra,truck,2010
GASOLINE,4.95,26,20,South Jordan,UT,8018380,48,GMC,Terrain,suv,2019
ELECTRIC,,0,0,Layton,UT,249180,200,Tesla,Model 3,car,2019
GASOLINE,4,1,1,South Salt Lake,UT,9797838,54,Chrysler,Town and Country,minivan,2012
GASOLINE,4.86,9,7,Salt Lake City,UT,5558753,20,Ford,Taurus,car,2006
GASOLINE,4.98,98,89,Salt Lake City,UT,4389601,90,Ford,Mustang,car,2015
GASOLINE,4.94,17,17,Saratoga Springs,UT,330406,72,Chrysler,Town and Country,minivan,2015
GASOLINE,5,12,10,Provo,UT,1954256,64,Ram,1500,truck,2013
GASOLINE,4.82,59,45,South Salt Lake,UT,5214286,39,GMC,Acadia,suv,2011
GASOLINE,5,21,19,Bountiful,UT,10946249,49,Audi,Q5,suv,2011
GASOLINE,5,2,2,Sandy,UT,4447674,99,Chrysler,Pacifica,minivan,2019
GASOLINE,,0,0,Lehi,UT,8799678,55,Hyundai,Tucson,suv,2017
GASOLINE,4.83,31,30,South Jordan,UT,8018380,48,GMC,Terrain,suv,2019
GASOLINE,5,4,3,Mapleton,UT,6208188,170,Toyota,Land Cruiser,suv,2018
GASOLINE,5,12,10,South Jordan,UT,8018380,38,Kia,Rio 5-Door,car,2019
GASOLINE,5,14,11,South Jordan,UT,8018380,38,Kia,Rio 5-Door,car,2019
GASOLINE,5,4,2,Orem,UT,8447728,49,Land Rover,LR2,suv,2008
GASOLINE,4.9,26,20,Bountiful,UT,10946249,39,Honda,Element,suv,2011
GASOLINE,4.9,27,20,South Jordan,UT,8018380,40,Buick,Encore,suv,2019
GASOLINE,5,27,24,South Jordan,UT,8018380,41,Kia,Soul,suv,2019
GASOLINE,4.91,92,85,Riverton,UT,6518168,30,Toyota,Corolla,car,2016
GASOLINE,4.87,30,23,South Jordan,UT,8018380,37,Kia,Rio,car,2019
HYBRID,,0,0,Orem,UT,10669375,109,BMW,X5,suv,2017
DIESEL,5,17,15,Eagle Mountain,UT,873042,99,Ram,1500,truck,2015
GASOLINE,5,22,20,Farr West,UT,11065441,67,Jeep,Wrangler JK,suv,2018
GASOLINE,4.81,16,16,South Jordan,UT,8018380,40,Buick,Encore,suv,2019
GASOLINE,4.92,16,12,South Jordan,UT,8018380,38,Kia,Rio 5-Door,car,2019
GASOLINE,4.95,23,19,South Jordan,UT,8018380,40,Buick,Encore,suv,2019
GASOLINE,5,8,8,North Salt Lake,UT,14678809,37,Subaru,Crosstrek,suv,2016
GASOLINE,5,46,39,Bountiful,UT,10946249,39,Honda,Element,suv,2008
HYBRID,4.67,62,51,Roseville,CA,10140979,38,Toyota,Prius,car,2008
ELECTRIC,5,121,115,Sacramento,CA,330082,139,Tesla,Model S,car,2016
ELECTRIC,5,95,91,Sacramento,CA,330082,139,Tesla,Model 3,car,2018
ELECTRIC,5,22,21,Sacramento,CA,330082,189,Tesla,Model X,suv,2016
ELECTRIC,5,100,99,Sacramento,CA,330082,169,Tesla,Model 3,car,2018
ELECTRIC,4.97,32,29,Roseville,CA,10140979,130,Tesla,Model 3,car,2019
GASOLINE,5,21,19,West Sacramento,CA,4626909,64,Chrysler,Pacifica,minivan,2017
HYBRID,5,62,58,Pleasanton,CA,1559167,202,Mercedes-Benz,S-Class,car,2015
GASOLINE,,0,0,Sacramento,CA,2588550,50,Jeep,Renegade,suv,2017
GASOLINE,4.85,50,46,Sacramento,CA,10704266,40,smart,fortwo,car,2013
ELECTRIC,4.9,38,31,Sacramento,CA,9883263,128,Tesla,Model S,car,2013
GASOLINE,5,10,9,Sacramento,CA,14859798,67,Ford,Mustang,car,2016
ELECTRIC,5,31,27,Fair Oaks,CA,5685292,189,Tesla,Model 3,car,2018
GASOLINE,5,3,3,Sacramento,CA,5820172,69,Mazda,MX-5 Miata,car,2016
ELECTRIC,5,50,44,Fair Oaks,CA,5685292,130,Tesla,Model 3,car,2019
ELECTRIC,5,19,18,Sacramento,CA,330082,189,Tesla,Model Y,suv,2020
GASOLINE,5,66,54,Sacramento,CA,927200,86,Ford,F-150,truck,2018
GASOLINE,4.86,16,14,Sacramento,CA,9390707,70,Chrysler,300,car,2015
GASOLINE,5,9,7,Plumas Lake,CA,11740191,112,BMW,6 Series,car,2015
GASOLINE,5,23,19,Roseville,CA,9761878,169,BMW,7-Series,car,2019
GASOLINE,5,1,1,Citrus Heights,CA,1459048,225,BMW,M4,car,2015
GASOLINE,5,4,3,Elk Grove,CA,8763918,46,Subaru,Outback,suv,2013
GASOLINE,5,31,30,Sacramento,CA,9883263,102,Mercedes-benz,C-Class,car,2019
GASOLINE,4.36,15,14,Roseville,CA,10140979,38,smart,fortwo,car,2012
GASOLINE,5,1,1,Yuba City,CA,15720674,68,Ford,Mustang,car,2016
GASOLINE,5,19,15,Sacramento,CA,14859798,33,Toyota,Camry,car,2016
GASOLINE,4.93,83,71,Sacramento,CA,9883263,94,Mercedes-Benz,CLA-Class,car,2018
ELECTRIC,5,39,36,Sacramento,CA,927200,65,Chevrolet,Bolt EV,car,2018
GASOLINE,4.95,21,21,Elk Grove,CA,8763918,56,Lexus,IS 350 C,car,2010
GASOLINE,4.9,33,29,Sacramento,CA,50913,59,Ram,1500,truck,2016
GASOLINE,5,4,4,Rancho Murieta,CA,11806337,200,Jaguar,F-TYPE,car,2015
GASOLINE,5,21,19,Elk Grove,CA,9459412,126,Mercedes-Benz,SLK-Class,car,2016
GASOLINE,4.94,35,33,Sacramento,CA,5820172,60,Audi,A4,car,2014
GASOLINE,4.99,167,144,Citrus Heights,CA,2624844,54,Subaru,Outback,suv,2013
ELECTRIC,4.67,7,6,Sacramento,CA,161542,150,Tesla,Model S,car,2014
HYBRID,5,7,5,Sacramento,CA,11488234,135,BMW,5 Series,car,2018
GASOLINE,5,6,5,Daly City,CA,1331231,179,BMW,7-Series,car,2019
GASOLINE,5,33,26,Sacramento,CA,50913,48,MINI,Cooper Countryman,car,2014
GASOLINE,5,8,8,Loomis,CA,1371050,131,Audi,Q7,suv,2017
GASOLINE,4.9,24,20,Elk Grove,CA,9459412,70,Cadillac,CTS,car,2019
ELECTRIC,5,9,5,Sacramento,CA,7163692,70,Nissan,Leaf,car,2019
GASOLINE,4.96,27,24,Elk Grove,CA,9459412,112,Mercedes-Benz,SLK-Class,car,2016
GASOLINE,,0,0,Elk Grove,CA,1331231,189,Audi,A8 L,car,2019
GASOLINE,5,19,15,Sacramento,CA,14859798,29,Ford,Focus,car,2016
GASOLINE,5,18,17,Sacramento,CA,14859798,42,Ford,Edge,suv,2011
GASOLINE,4.92,15,13,Plumas Lake,CA,11740191,40,Honda,Civic Sedan,car,2019
GASOLINE,5,4,4,Sacramento,CA,14859798,37,Honda,CR-V,suv,2014
GASOLINE,4.93,20,15,Elk Grove,CA,12074407,79,Dodge,Charger,car,2019
GASOLINE,5,5,4,Sacramento,CA,5820172,32,smart,fortwo,car,2013
GASOLINE,,0,0,Rancho Cordova,CA,2832427,66,Lexus,LS 460,car,2012
GASOLINE,,1,0,Carmichael,CA,13399344,92,Ram,Dakota,truck,2011
GASOLINE,4.91,16,11,Sacramento,CA,10416015,55,Hyundai,Veloster,car,2016
GASOLINE,4.6,5,5,West Sacramento,CA,907450,109,Toyota,Highlander,suv,2017
ELECTRIC,5,16,15,Elk Grove,CA,9459412,54,BMW,i3,car,2015
GASOLINE,4.9,24,20,Pleasanton,CA,1559167,99,Jeep,Gladiator,truck,2020
GASOLINE,4.81,18,16,Stockton,CA,795760,60,BMW,3 Series,car,2016
HYBRID,5,2,1,Citrus Heights,CA,2697430,83,Lexus,ES 300h,car,2016
GASOLINE,,0,0,Roseville,CA,9761878,95,Mercedes-Benz,CLA-Class,car,2018
GASOLINE,4.71,16,14,Mountain House,CA,7700982,79,Honda,Pilot,suv,2018
GASOLINE,4.96,32,28,Sacramento,CA,9883263,50,Toyota,Camry,car,2018
HYBRID,4.94,97,81,Citrus Heights,CA,2624844,44,Honda,Civic,car,2014
GASOLINE,5,28,25,Tracy,CA,7232780,200,Ford,Expedition,suv,2018
GASOLINE,5,2,1,Walnut Creek,CA,15012731,115,BMW,2 Series,car,2017
GASOLINE,5,36,34,Tracy,CA,7232780,159,Ford,F-150,truck,2018
GASOLINE,4.98,56,50,Elk Grove,CA,11559506,79,BMW,X5,suv,2015
ELECTRIC,,0,0,South San Francisco,CA,2228994,250,Tesla,Model X,suv,2016
GASOLINE,5,2,2,Sacramento,CA,6435068,42,Kia,Soul,suv,2020
HYBRID,5,22,18,Mountain House,CA,7232780,359,BMW,I8,car,2019
GASOLINE,5,5,2,Citrus Heights,CA,15409795,34,Toyota,Corolla,car,2017
GASOLINE,4.77,70,64,Loomis,CA,1371050,71,Infiniti,JX,suv,2013
HYBRID,5,10,10,Sacramento,CA,14825111,80,Toyota,Avalon,car,2019
HYBRID,,0,0,San Bruno,CA,10746421,39,Toyota,Prius,car,2013
GASOLINE,5,10,7,Fair Oaks,CA,13708903,34,Toyota,Camry,car,2019
GASOLINE,5,18,16,Elk Grove,CA,9459412,150,Mercedes-benz,GLC-Class,suv,2019
GASOLINE,5,36,30,Mountain House,CA,7232780,89,Ford,Explorer,suv,2019
HYBRID,5,12,10,Citrus Heights,CA,2697430,47,Toyota,Prius v,car,2012
HYBRID,,0,0,Antelope,CA,10746421,54,Ford,Fusion Hybrid,car,2017
GASOLINE,5,34,31,Elk Grove,CA,11559506,64,BMW,3 Series,car,2013
HYBRID,5,9,7,Roseville,CA,11514827,49,Toyota,Camry,car,2016
HYBRID,,0,0,Antelope,CA,10746421,41,Ford,Fusion,car,2010
GASOLINE,5,12,10,Sacramento,CA,14497872,45,Honda,Civic,car,2016
GASOLINE,,0,0,Chico,CA,15546454,40,Mazda,3,car,2017
ELECTRIC,5,5,4,Oakland,CA,14431966,49,BMW,i3,car,2017
GASOLINE,5,8,8,Walnut Creek,CA,6840779,41,Nissan,Cube,car,2013
GASOLINE,4.95,29,21,Elk Grove,CA,11559506,39,Toyota,Camry,car,2013
GASOLINE,4.97,67,60,Irvine,CA,1186913,34,Ford,Fusion,car,2019
GASOLINE,4.84,178,146,Irvine,CA,1186913,29,Hyundai,Sonata,car,2016
GASOLINE,4.97,39,31,Irvine,CA,1186913,20,Kia,Rio,car,2015
ELECTRIC,5,26,17,Costa Mesa,CA,9683913,145,Tesla,Model X,suv,2019
GASOLINE,4.89,119,101,Costa Mesa,CA,9683913,110,Chevrolet,Corvette,car,2017
GASOLINE,4.84,112,91,Irvine,CA,1186913,34,Honda,Fit,car,2018
GASOLINE,4.97,47,39,Costa Mesa,CA,9683913,100,Chevrolet,Corvette,car,2019
GASOLINE,4.98,68,58,Costa Mesa,CA,9683913,142,Porsche,911,car,2018
GASOLINE,5,32,27,Santa Ana,CA,5660930,149,Lotus,Evora,car,2013
GASOLINE,4.92,59,50,Costa Mesa,CA,9683913,105,Audi,Q8,suv,2019
GASOLINE,4.85,94,75,Irvine,CA,1186913,38,MINI,Cooper Roadster,car,2015
GASOLINE,4.85,29,27,Newport Beach,CA,9863897,46,Dodge,Challenger,car,2019
GASOLINE,4.93,19,15,Costa Mesa,CA,9683913,125,BMW,X7,suv,2019
GASOLINE,4.97,34,31,Newport Beach,CA,9863897,46,Dodge,Challenger,car,2019
ELECTRIC,5,21,18,Irvine,CA,6457208,99,Tesla,Model 3,car,2018
GASOLINE,4.83,42,35,Irvine,CA,1186913,59,Mercedes-Benz,C-Class,car,2018
GASOLINE,4.89,40,37,Newport Beach,CA,9863897,65,Mercedes-Benz,C-Class,car,2018
GASOLINE,4.89,73,66,Irvine,CA,1186913,39,Kia,Sportage,suv,2018
GASOLINE,5,1,1,Newport Beach,CA,11237425,53,Ford,Mustang,car,2019
GASOLINE,4.75,137,118,Irvine,CA,1186913,39,Honda,Civic Sedan,car,2019
ELECTRIC,4.69,14,13,Costa Mesa,CA,9851566,85,Tesla,Model 3,car,2018
GASOLINE,5,28,22,Newport Beach,CA,9863897,72,Mercedes-benz,C-Class,car,2019
GASOLINE,5,29,27,Huntington Beach,CA,4136290,105,Jaguar,F-TYPE,car,2015
GASOLINE,5,4,3,Irvine,CA,7504313,52,Chevrolet,Camaro,car,2017
GASOLINE,4.88,129,110,Irvine,CA,1186913,49,Ford,Mustang,car,2016
GASOLINE,4.92,45,38,Santa Ana,CA,3280890,55,Alfa-romeo,Giulia,car,2019
ELECTRIC,4.83,26,23,Irvine,CA,2887672,97,Tesla,Model 3,car,2018
GASOLINE,5,3,3,Mission Viejo,CA,13706036,74,Mercedes-benz,E-Class,car,2019
HYBRID,5,20,14,Irvine,CA,1186913,35,Honda,Accord Sedan,car,2020
GASOLINE,5,8,8,Irvine,CA,15204629,76,BMW,7 Series,car,2016
ELECTRIC,5,2,2,Santa Ana,CA,13719650,70,Tesla,Model 3,car,2019
GASOLINE,5,12,11,Newport Beach,CA,11510472,67,Lexus,GX 460,suv,2018
GASOLINE,4.76,19,17,Newport Beach,CA,9863897,95,Mercedes-benz,C-Class,car,2019
GASOLINE,5,73,64,Costa Mesa,CA,9683913,249,Mercedes-benz,G-Class,suv,2019
GASOLINE,5,24,19,Irvine,CA,1186913,79,Mercedes-Benz,E-Class,car,2017
GASOLINE,5,2,2,Newport Beach,CA,11237425,179,Porsche,718 Boxster,car,2018
GASOLINE,5,1,1,Newport Beach,CA,11237425,125,Maserati,Ghibli,car,2017
ELECTRIC,5,40,38,Santa Ana,CA,5660930,66,Tesla,Model 3,car,2019
GASOLINE,4.85,106,89,Irvine,CA,1186913,79,Jeep,Wrangler,suv,2018
ELECTRIC,5,8,6,Westminster,CA,11671249,70,Tesla,Model 3,car,2019
GASOLINE,5,20,12,Costa Mesa,CA,3017058,28,Hyundai,Elantra,car,2019
GASOLINE,4.86,54,44,Irvine,CA,1186913,44,Honda,Accord,car,2018
ELECTRIC,,0,0,Irvine,CA,22238,100,Tesla,Model S,car,2015
ELECTRIC,5,26,25,Ladera Ranch,CA,1976227,99,Tesla,Model 3,car,2018
GASOLINE,5,63,56,Costa Mesa,CA,9683913,449,Ferrari,458 Spider,car,2015
ELECTRIC,4.6,13,10,Fountain Valley,CA,12309378,70,Tesla,Model 3,car,2020
GASOLINE,5,39,32,Santa Ana,CA,8494618,48,Mercedes-Benz,GL-Class,suv,2011
GASOLINE,4.64,54,47,Irvine,CA,1186913,59,Infiniti,QX60,suv,2015
GASOLINE,4.8,29,25,Santa Ana,CA,400559,35,Dodge,Grand Caravan,minivan,2018
GASOLINE,4.89,54,45,Costa Mesa,CA,9683913,275,Audi,R8,car,2014
GASOLINE,4.97,34,30,Newport Beach,CA,9863897,74,Dodge,Challenger,car,2019
